ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score
9781292362618,,,,,,,,,,,,Unknown,Unknown,,9781292362618,0.5,0.5
9781107595903,,,,,,,,,,,,Unknown,Unknown,,9781107595903,0.5,0.5
9780869470145,33272932.0,"Master your theory : a graded theory course for music students, combining instruction and exercises in a workbook format / by Dulcie Holland","Holland, Dulcie, 1913-2000",1981-2009,"Book, Book/Illustrated",10.324828147888184,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916369406301831/61USOUTHAUS_INST:UNISA,1981.0,"Holland, Dulcie, 1913-2000",Book/Illustrated,1980.0,"9780869470145 Master your theory : a graded theory course for music students, combining instruction and exercises in a workbook format / by Dulcie Holland Holland, Dulcie, 1913-2000 Book/Illustrated",0.9468599033816425,0.15335372834398261
9780869470145,9176456.0,Master your theory. by Dulcie Holland,"Holland, Dulcie, 1913-2000",1981-1997,"Book, Book/Illustrated",9.114736557006836,very relevant,,,,1981.0,"Holland, Dulcie, 1913-2000",Book/Illustrated,1980.0,"9780869470145 Master your theory. by Dulcie Holland Holland, Dulcie, 1913-2000 Book/Illustrated",0.9468599033816425,0.11040108984018662
9780869470145,12159994.0,Master your theory : grade two / Dulcie Holland,"Holland, Dulcie, 1913-2000",1981-1995,"Book, Book/Illustrated, Book/Braille",7.884276390075684,very relevant,,,,1981.0,"Holland, Dulcie, 1913-2000",Book/Illustrated,1980.0,"9780869470145 Master your theory : grade two / Dulcie Holland Holland, Dulcie, 1913-2000 Book/Illustrated",0.9468599033816425,0.06672546136563386
9780869470145,258232782.0,Master your theory : grade 1,"Holland, Dulcie",1994,Book,6.3984904289245605,very relevant,,,,1994.0,"Holland, Dulcie",Book,1990.0,"9780869470145 Master your theory : grade 1 Holland, Dulcie Book",0.96256038647343,0.013986951517087351
9780007485505,186363984.0,Collins pocket Italian dictionary,,2013,Book,7.36301851272583,very relevant,url,restricted,http://openlibrary.org/books/OL37052269M,2013.0,Unknown,Book,2010.0,9780007485505 Collins pocket Italian dictionary Book,0.9855072463768116,0.04822322455828824
9780195553116,20863457.0,Study Indonesian dictionary / Wendy Sahanaya and Albert Tan,"Sahanaya, Wendy, 1940-",2006-2022,"Book/Illustrated, Book",13.439094543457031,very relevant,,,,2006.0,"Sahanaya, Wendy, 1940-",Book/Illustrated,2000.0,"9780195553116 Study Indonesian dictionary / Wendy Sahanaya and Albert Tan Sahanaya, Wendy, 1940- Book/Illustrated",0.9770531400966184,0.2638957399581303
9780195553116,258229428.0,Oxford Study Indonesian Dictionary,Wendy Sahanaya,2006,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2006.0,Wendy Sahanaya,Book/Illustrated,2000.0,9780195553116 Oxford Study Indonesian Dictionary Wendy Sahanaya Book/Illustrated,0.9770531400966184,0.013986951517087351
9780439023481,28343427.0,The hunger games /  Suzanne Collins,"Collins, Suzanne",2008-2025,"Book, Audio book, Book/Illustrated, Book/Large print, Book/Braille",26.224796295166016,very relevant,url,restricted,http://openlibrary.org/books/OL32117527M,2008.0,"Collins, Suzanne",Book/Illustrated,2000.0,"9780439023481 The hunger games /  Suzanne Collins Collins, Suzanne Book/Illustrated",0.9794685990338164,0.717728846060886
9780195590203,192634725.0,Geography / History,"Easton, Mark",2013-2018,"Book/Illustrated, Book",9.91048812866211,very relevant,url,restricted,http://www.oxforddigital.com.au,2013.0,"Easton, Mark",Book/Illustrated,2010.0,"9780195590203 Geography / History Easton, Mark Book/Illustrated",0.9855072463768116,0.13864657956484652
9781481481960,230415780.0,Dry /  Neal Shusterman and Jarrod Shusterman,"Shusterman, Neal",2018-2025,"Book, Audio book, Book/Large print, Book/Illustrated",20.743209838867188,very relevant,url,thumbnail,https://images.yourcloudlibrary.com/delivery/img?type=DOCUMENTIMAGE&documentID=acukzag9&size=MEDIUM,2018.0,"Shusterman, Neal",Book/Illustrated,2010.0,"9781481481960 Dry /  Neal Shusterman and Jarrod Shusterman Shusterman, Neal Book/Illustrated",0.9915458937198067,0.5231579530318526
9781481481960,230415780.0,Dry /  Neal Shusterman and Jarrod Shusterman,"Shusterman, Neal",2018-2025,"Book, Audio book, Book/Large print, Book/Illustrated",20.743209838867188,very relevant,url,restricted,https://ebook.yourcloudlibrary.com/library/oclc/detail/acukzag9,2018.0,"Shusterman, Neal",Book/Illustrated,2010.0,"9781481481960 Dry /  Neal Shusterman and Jarrod Shusterman Shusterman, Neal Book/Illustrated",0.9915458937198067,0.5231579530318526
9780734419712,236593167.0,The year the maps changed /  Danielle Binks,"Binks, Danielle",2020-2022,"Book, Book/Illustrated, Audio book, Book/Large print",19.997013092041016,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2916435767-t,2020.0,"Binks, Danielle",Book/Illustrated,2020.0,"9780734419712 The year the maps changed /  Danielle Binks Binks, Danielle Book/Illustrated",0.9939613526570048,0.4966714297301004
9780734419712,236593167.0,The year the maps changed /  Danielle Binks,"Binks, Danielle",2020-2022,"Book, Book/Illustrated, Audio book, Book/Large print",19.997013092041016,very relevant,url,restricted,https://nla.gov.au/nla.obj-2916435767,2020.0,"Binks, Danielle",Book/Illustrated,2020.0,"9780734419712 The year the maps changed /  Danielle Binks Binks, Danielle Book/Illustrated",0.9939613526570048,0.4966714297301004
9780199535064,37197802.0,The complete short stories /  by Oscar Wilde ; edited with an introduction and notes by John Sloan,"Wilde, Oscar,  1854-1900",2010,Book,7.884276390075684,very relevant,url,unknown,https://covers.openlibrary.org/a/olid/OL20646A-M.jpg,2010.0,"Wilde, Oscar, 1854-1900",Book,2010.0,"9780199535064 The complete short stories /  by Oscar Wilde ; edited with an introduction and notes by John Sloan Wilde, Oscar, 1854-1900 Book",0.9818840579710145,0.06672546136563386
9781742372389,37782223.0,The happiest refugee :  the extraordinary true story of a boy's journey from starvation at sea to becoming one of Australia's best-loved comedians /  Anh Do,"Do, Anh",2010-2020,"Book, Book/Illustrated, Audio book, Book/Large print, Book/Braille",23.015697479248047,very relevant,url,restricted,https://fe.bolindadigital.com/wldcs_bol_fo/b2i/productDetail.html?productId=AAU_010816&b2iSite=3115&preview=no,2010.0,"Do, Anh",Book/Illustrated,2010.0,"9781742372389 The happiest refugee :  the extraordinary true story of a boy's journey from starvation at sea to becoming one of Australia's best-loved comedians /  Anh Do Do, Anh Book/Illustrated",0.9818840579710145,0.6038207234015991
9781742372389,153394942.0,The Happiest Refugee : a Memoir,"Do, Anh",2011-2017,"Book, Book/Braille, Audio book",8.119243621826172,very relevant,url,restricted,http://mooneevalley.lib.overdrive.com/ContentDetails.htm?ID=23762DF5-E3D8-47A2-BD2A-F770170AB526,2011.0,"Do, Anh",Audio Book,2010.0,"9781742372389 The Happiest Refugee : a Memoir Do, Anh Audio Book",0.9830917874396136,0.07506570820452454
9780170181396,17857911.0,"Obento deluxe = Obentō / Peter Williams, Sue Xouris, Kyoko Kusumoto","Williams, Peter (Peter B. C.), 1956-",2002-2018,"Book, Book/Illustrated, Sound, Sound/Other sound",13.219898223876951,very relevant,,,,2002.0,"Williams, Peter (Peter B. C.), 1956-",Book/Illustrated,2000.0,"9780170181396 Obento deluxe = Obentō / Peter Williams, Sue Xouris, Kyoko Kusumoto Williams, Peter (Peter B. C.), 1956- Book/Illustrated",0.9722222222222222,0.25611528734839983
9780170181396,37392402.0,"Obento deluxe. Obentō / Sue Xouris, Kyoko Kusumoto","Xouris, Sue",2009-2018,"Book, Book/Illustrated, Sound, Sound/Other sound",9.763036727905272,very relevant,,,,2009.0,"Xouris, Sue",Book/Illustrated,2000.0,"9780170181396 Obento deluxe. Obentō / Sue Xouris, Kyoko Kusumoto Xouris, Sue Book/Illustrated",0.9806763285024155,0.13341273878674975
9781488615078,158430724.0,Pearson science,"Linstead, Greg",2011-2016,"Book, Book/Illustrated",14.429376602172852,very relevant,,,,2011.0,"Linstead, Greg",Book/Illustrated,2010.0,"9781488615078 Pearson science Linstead, Greg Book/Illustrated",0.9830917874396136,0.2990461596497801
9781488615078,159853590.0,"Pearson science. [authors, Rochelle Manners, Donna Chapman, George Walpole, Greg Linstead, Warrick Clarke, Jacinta Devlin, David Madden, Greg Rickard, Maggie Spenceley; literacy consultant, Kristina Love]","Manners, Rochelle",2011-2017,"Book/Illustrated, Book",14.306123733520508,very relevant,,,,2011.0,"Manners, Rochelle",Book/Illustrated,2010.0,"9781488615078 Pearson science. [authors, Rochelle Manners, Donna Chapman, George Walpole, Greg Linstead, Warrick Clarke, Jacinta Devlin, David Madden, Greg Rickard, Maggie Spenceley; literacy consultant, Kristina Love] Manners, Rochelle Book/Illustrated",0.9830917874396136,0.2946712545172486
9781488615078,218589607.0,"Pearson science A.B. 9 :  Australian curriculum /  authors : Greg Rickard, [and eleven others]","Rickard, Greg",2016,"Book/Illustrated, Book",7.884276390075684,very relevant,,,,2016.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615078 Pearson science A.B. 9 :  Australian curriculum /  authors : Greg Rickard, [and eleven others] Rickard, Greg Book/Illustrated",0.9891304347826086,0.06672546136563386
9781488615078,224149093.0,Pearson science 9 :  Australian curriculum /  coordinating author : Greg Rickard ; authors :Warrick Clarke [and eleven others],"Rickard, Greg",2016,"Book/Illustrated, Book",7.36301851272583,very relevant,,,,2016.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615078 Pearson science 9 :  Australian curriculum /  coordinating author : Greg Rickard ; authors :Warrick Clarke [and eleven others] Rickard, Greg Book/Illustrated",0.9891304347826086,0.04822322455828824
9781488615078,261041538.0,"Pearson science :  Australian curriculum /  [authors, Greg Rickard, Jacinta Devlin, Greg Linstead, David Madden, Malcolm Parsons, Lana Salfinger, Maggie Spenceley, contributing authors, Galit Dresden, Bryony Lowe]","Rickard, Greg",2017,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2017.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615078 Pearson science :  Australian curriculum /  [authors, Greg Rickard, Jacinta Devlin, Greg Linstead, David Madden, Malcolm Parsons, Lana Salfinger, Maggie Spenceley, contributing authors, Galit Dresden, Bryony Lowe] Rickard, Greg Book/Illustrated",0.9903381642512077,0.013986951517087351
9781488615078,229003638.0,Pearson science 7 : activity book : Australian curriculum,,2016,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2016.0,Unknown,Book/Illustrated,2010.0,9781488615078 Pearson science 7 : activity book : Australian curriculum Book/Illustrated,0.9891304347826086,0.0
9781488615078,229003639.0,Pearson science 9 : activity book : Australian curriculum,"Rickard, Greg",2016,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2016.0,"Rickard, Greg",Book/Illustrated,2010.0,"9781488615078 Pearson science 9 : activity book : Australian curriculum Rickard, Greg Book/Illustrated",0.9891304347826086,0.0
9781488615078,239373645.0,"Pearson Science A.B. 9 : Australian Curriculum : Pearson Science Activity Book 9 / authors : Greg Rickard, [and eleven others]","Rickard, Greg",2017,Book,6.004440307617188,very relevant,,,,2017.0,"Rickard, Greg",Book,2010.0,"9781488615078 Pearson Science A.B. 9 : Australian Curriculum : Pearson Science Activity Book 9 / authors : Greg Rickard, [and eleven others] Rickard, Greg Book",0.9903381642512077,0.0
9781925485912,230497134.0,"Insight issues : for & against / Melanie Napthine and Marie Rimpas, with Jessica Hoadley","Napthine, Melanie",2003-2020,"Book/Illustrated, Book",8.746767044067383,very relevant,,,,2003.0,"Napthine, Melanie",Book/Illustrated,2000.0,"9781925485912 Insight issues : for & against / Melanie Napthine and Marie Rimpas, with Jessica Hoadley Napthine, Melanie Book/Illustrated",0.9734299516908212,0.09733987894606352
9780367030773,28328971.0,Developing musicianship through aural skills : a holisitic approach to sight singing and ear training / Kent D. Cleland and Mary Dobrea-Grindahl,"Cleland, Kent D",1900-2021,"Book, Book/Illustrated",9.763036727905272,very relevant,url,restricted,http://public.eblib.com/choice/publicfullrecord.aspx?p=481032,1900.0,"Cleland, Kent D",Book/Illustrated,1900.0,"9780367030773 Developing musicianship through aural skills : a holisitic approach to sight singing and ear training / Kent D. Cleland and Mary Dobrea-Grindahl Cleland, Kent D Book/Illustrated",0.8490338164251208,0.13341273878674975
9781488617539,232791590.0,"Ecco! : Due activity book / Carla Catanzariti, Giovanni Piccolo, Marisa Tarascio-Spiller, Liana Trevisan","Catanzariti, Carla",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-620160618-t,2017.0,"Catanzariti, Carla",Book/Illustrated,2010.0,"9781488617539 Ecco! : Due activity book / Carla Catanzariti, Giovanni Piccolo, Marisa Tarascio-Spiller, Liana Trevisan Catanzariti, Carla Book/Illustrated",0.9903381642512077,0.1279896031347664
9781488617539,232791590.0,"Ecco! : Due activity book / Carla Catanzariti, Giovanni Piccolo, Marisa Tarascio-Spiller, Liana Trevisan","Catanzariti, Carla",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-620160618,2017.0,"Catanzariti, Carla",Book/Illustrated,2010.0,"9781488617539 Ecco! : Due activity book / Carla Catanzariti, Giovanni Piccolo, Marisa Tarascio-Spiller, Liana Trevisan Catanzariti, Carla Book/Illustrated",0.9903381642512077,0.1279896031347664
9780170129640,20895294.0,Obento supreme / Ayako Fukunaga ... [and others],"Fukunaga, Ayako",1900-2009,"Book/Illustrated, Book",11.27371597290039,very relevant,,,,1900.0,"Fukunaga, Ayako",Book/Illustrated,1900.0,"9780170129640 Obento supreme / Ayako Fukunaga ... [and others] Fukunaga, Ayako Book/Illustrated",0.8490338164251208,0.18703484474502938
9780170129640,204507661.0,Obento supreme / Ayako Fukunaga [and others],"Fukanaga, Ayako",2006,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2006.0,"Fukanaga, Ayako",Book/Illustrated,2000.0,"9780170129640 Obento supreme / Ayako Fukunaga [and others] Fukanaga, Ayako Book/Illustrated",0.9770531400966184,0.013986951517087351
9780170129640,233551004.0,Obento supreme / Anne Fisher...[and others],"Fisher, Anne",2006,Book,6.004440307617188,very relevant,,,,2006.0,"Fisher, Anne",Book,2000.0,"9780170129640 Obento supreme / Anne Fisher...[and others] Fisher, Anne Book",0.9770531400966184,0.0
9780207199165,22786730.0,Caught in the headlights /  Tony Shillitoe,"Shillitoe, Tony,  1955-",2003,Book,9.763036727905272,very relevant,url,restricted,http://openlibrary.org/books/OL28428171M,2003.0,"Shillitoe, Tony, 1955-",Book,2000.0,"9780207199165 Caught in the headlights /  Tony Shillitoe Shillitoe, Tony, 1955- Book",0.9734299516908212,0.13341273878674975
9780140189896,10575813.0,Night /  Elie Wiesel ; translated from the French by Marion Wiesel,"Wiesel, Elie,  1928-2016",1900-2021,"Book, Audio book, Book/Illustrated, Book/Braille, Book/Large print",20.36446762084961,very relevant,url,restricted,http://listenalaska.lib.overdrive.com/ContentDetails.htm?ID=46EE922A-3499-420E-B0E2-982421D13663,1900.0,"Wiesel, Elie, 1928-2016",Book/Illustrated,1900.0,"9780140189896 Night /  Elie Wiesel ; translated from the French by Marion Wiesel Wiesel, Elie, 1928-2016 Book/Illustrated",0.8490338164251208,0.5097143610763161
9780170411820,228034887.0,"Digital technologies for the Australian curriculum :  a project-based approach years 9 and 10 /  David Grover, Seven Vinton","Grover, David",2017,"Book/Illustrated, Book",8.548882484436035,very relevant,,,,2017.0,"Grover, David",Book/Illustrated,2010.0,"9780170411820 Digital technologies for the Australian curriculum :  a project-based approach years 9 and 10 /  David Grover, Seven Vinton Grover, David Book/Illustrated",0.9903381642512077,0.09031589496057234
9780170411820,230286723.0,Digital Technologies for the Australian Curriculum 9 and 10 Workbook,"Grover, David",2017,Book,6.004440307617188,very relevant,,,,2017.0,"Grover, David",Book,2010.0,"9780170411820 Digital Technologies for the Australian Curriculum 9 and 10 Workbook Grover, David Book",0.9903381642512077,0.0
9780160443152,463329.0,"Nomination of Sally Katzen : hearing before the Committee on Governmental Affairs, United States Senate, One Hundred Third Congress, first session, on nomination of Sally Katzen to be Administrator for the Office of Information and Regulatory Affairs (OIRA) of the Office of Management and Budget, May 19, 1993",United States. Congress. Senate. Committee on Governmental Affairs,1994,"Book, Government publication, Microform",7.070510387420654,very relevant,url,restricted,http://openlibrary.org/books/OL1206415M,1994.0,United States. Congress. Senate. Committee on Governmental Affairs,Book,1990.0,"9780160443152 Nomination of Sally Katzen : hearing before the Committee on Governmental Affairs, United States Senate, One Hundred Third Congress, first session, on nomination of Sally Katzen to be Administrator for the Office of Information and Regulatory Affairs (OIRA) of the Office of Management and Budget, May 19, 1993 United States. Congress. Senate. Committee on Governmental Affairs Book",0.96256038647343,0.03784054289986474
