ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value
9780224025720,5732249,Matilda /  Roald Dahl ; illustrated by Quentin Blake,"Dahl, Roald, 1916-1990",1982-2024,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",27.208209991455078,very relevant,url,thumbnail,https://img1.od-cdn.com/ImageType-200/1523-1/%7BE8D2333F-5E5C-43C7-B592-EFBBAD1D8ED0%7DImg200.jpg
9780224025720,5732249,Matilda /  Roald Dahl ; illustrated by Quentin Blake,"Dahl, Roald, 1916-1990",1982-2024,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",27.208209991455078,very relevant,url,restricted,http://openlibrary.org/books/OL9737402M
9781877085451,17912378,"Queensland targeting handwriting /  Jane Pinsker, Susan Young, Stephen Michael King","Pinsker, Jane",2002-2003,"Book/Illustrated, Book",7.633111000061035,very relevant,,,
9781877085451,232141602,"Queensland targeting handwriting. Queensland modern cursive / Jane Pinsker, Susan Young, Stephen Michael King","Pinsker, Jane",2002-2003,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9789814629294,238892876,Pr1me mathematics for Australian schools,,2018-2020,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9789810732967,196812794,Pr1me mathematics,Scholastic Inc,2014,"Book/Illustrated, Book",12.066633224487305,very relevant,,,
9789810732967,236384550,PRIME mathematics. 3B coursebook,,2014,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9789810732967,245924405,PR1ME mathematics. 3B. Coursebook,,2014,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9780141354828,6056399,Charlotte's web /  E.B. White ; illustrated by Garth Williams,"White, E. B. (Elwyn Brooks), 1899-1985",1900-2023,"Book, Book/Illustrated, Audio book, Book/Large print, Book/Braille",22.95404624938965,very relevant,url,restricted,http://listenalaska.lib.overdrive.com/ContentDetails.htm?ID=38E56897-7AFF-40E1-A4E7-95F3551254A1
9780141354828,5762011,Charlotte's web /  E.B. White ; illustrated by Garth Williams,"White, E. B. (Elwyn Brooks), 1899-1985",1952-2023,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",19.46012306213379,very relevant,url,restricted,http://openlibrary.org/books/OL24870267M
9780141354828,33084012,Charlotte's web / written and performed by E. B. White,"White, E. B. (Elwyn Brooks), 1899-1985",1970-2015,"Audio book, Sound, Sound/Other sound, Sound/Recorded music",9.114736557006836,very relevant,,,
9780142401088,6056143,Charlie and the chocolate factory /  Roald Dahl ; [illustrated by Quentin Blake],"Dahl, Roald, 1916-1990",1864-2024,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",26.968059539794922,very relevant,url,restricted,https://www.overdrive.com/search?q=DC92AEC9-9FBE-4AB3-AAC1-37063CDAF978
9780849907685,,,,,,,,,,
9780732285432,35096072,The camel who crossed Australia /  Jackie French,"French, Jackie",1900-2010,"Book, Book/Illustrated",16.141357421875,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916654691901831/61USOUTHAUS_INST:UNISA
9780732285432,249448628,The Camel Who Crossed Australia / Jackie French,"French, Jackie, 1953-",2006-2010,"Book, Book/Illustrated",7.884276390075684,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-601213024-t
9780732285432,249448628,The Camel Who Crossed Australia / Jackie French,"French, Jackie, 1953-",2006-2010,"Book, Book/Illustrated",7.884276390075684,very relevant,url,restricted,https://nla.gov.au/nla.obj-601213024
9781741351811,163413090,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,
9780648103066,229563768,Vasilisa the wise & other tales of brave young women /  retold by Kate Forsyth ; illustrated by Lorena Carrington,"Forsyth, Kate,  1966-",2017-2019,"Book/Illustrated, Book, Conference Proceedings",12.914079666137695,very relevant,,,
9780190320249,,,,,,,,,,
9781925487237,235529055,Enhancement maths. building stronger mathematics skills / John Barwick,"Barwick, John",2017,"Book/Illustrated, Book",9.114736557006836,very relevant,,,
9781864412741,28820461,Excel basic skills homework book :  English and mathematics /  Tanya Dalgleish,"Dalgleish, Tanya",1997-2015,"Book, Book/Illustrated",14.180418014526367,very relevant,,,
9780190312589,36375679,"Handwriting for New South Wales / Lesley Ljungdahl, Paul March","Ljungdahl, Lesley",2009-2019,"Book/Illustrated, Book",9.763036727905273,very relevant,,,
9780190312589,235520400,Handwriting for New South Wales / Debbie Croft,"Croft, Debbie",2019,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780170416917,232531724,PM handwriting 3 NSW Foundation style / Deborah Davis & Susan Taylor,"Davis, Deborah",2019,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781488621833,166175731,"Australian signpost maths /  Alan McSeveny, Diane McSeveny-Foster, Bob Collard, Alan Parker, Rachel McSeveny","McSeveny, Alan",1900-2024,"Book, Book/Illustrated",16.188570022583008,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-664440933-t
9781488621833,166175731,"Australian signpost maths /  Alan McSeveny, Diane McSeveny-Foster, Bob Collard, Alan Parker, Rachel McSeveny","McSeveny, Alan",1900-2024,"Book, Book/Illustrated",16.188570022583008,very relevant,url,restricted,https://nla.gov.au/nla.obj-664436445
9781488621833,230459119,"Mentals /  Alan McSeveny, Diane McSeveny Foster, Rachel McSeveny","McSeveny, Alan",2018,"Book/Illustrated, Book",11.27371597290039,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-664438353-t
9781488621833,230459119,"Mentals /  Alan McSeveny, Diane McSeveny Foster, Rachel McSeveny","McSeveny, Alan",2018,"Book/Illustrated, Book",11.27371597290039,very relevant,url,restricted,https://nla.gov.au/nla.obj-664438353
9781921358913,163420889,"Step it up! :  maths : maths mentals & home practice for home /  Louise Dahlin, Matthew Griffiths, Kevin Orchard","Dahlin, Louise",2012-2015,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9780733978586,34237629,Enrich-e-matics /  Anne Joshua,"Joshua, Anne,  1947-",2006-2019,"Book/Illustrated, Book",9.91048812866211,very relevant,,,
9780733978586,152328165,Enrich-e-matics : book 2 / Anne Joshua,"Joshua, Anne, 1947-",2006-2019,"Book/Illustrated, Book",9.286694526672363,very relevant,,,
9780648396703,232614462,Take Note Music Writing Student Book 4,"Friend, R.",2018,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9780076044849,7832177,"Spelling mastery / Robert Dixon, Siegfried Engelmann, Mary Meier Bauer","Dixon, Robert, 1947-",1990-2007,"Book/Illustrated, Book",8.340190887451172,very relevant,,,
9780076044849,189880313,Spelling mastery. Level D. Workbook,"Dixon, Robert",1999-2007,"Book, Book/Illustrated",7.36301851272583,very relevant,,,
9780980790559,37177842,Junior elementary math mastery / Rhonda Farkota,"Farkota, Rhonda",2010-2020,"Book, Book/Illustrated",9.286694526672363,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99151412901831/61USOUTHAUS_INST:UNISA
9780980790559,197319818,MyJEMM+data : Student Workbook / Rhonda Farkota,"Farkota, Rhonda, 1953-",2013,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781743305539,28579087,Comprehensive assessment of reading strategies,"Adcock, Deborah",1999-2013,"Book, Book/Illustrated",9.114736557006836,very relevant,,,
9780190312541,98479536,Handwriting first for Victoria / Maree Williams,"Williams, Maree",2011-2019,"Book/Illustrated, Book",12.157639503479004,very relevant,,,
9781741250916,17911947,"Victorian targeting handwriting /  Tricia Dearborn, Jo Ryan, Stephen Michael King","Dearborn, Tricia",2004,"Book, Book/Illustrated",8.119243621826172,very relevant,,,
9781741250916,201223239,"Targeting handwriting. Student book. 4 : Victorian modern cursive / by Jane Pinsker, Jo Ryan ; [illustrated by] Stephen Michael King","King, Stephen Michael",2004,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781741250916,239640145,"Victorian targeting handwriting 4 / Jane Pinsker, Jo Ryan, Stephen Michael King","Dearborn, Tricia",2004,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9780061992278,151240894,The one and only Ivan /  Katherine Applegate,"Applegate, Katherine",2012-2023,"Book, Book/Illustrated, Audio book, Book/Large print",19.017030715942383,very relevant,url,restricted,https://samples.overdrive.com/?crid=CD2979FA-D76F-46F5-922B-3C2F0A8DBB6E&.epub-sample.overdrive.com
9780670894383,25581279,The game of the goose /  Ursula Dubosarsky ; with illustrations by John Winch,"Dubosarsky, Ursula, 1961-",2000-2017,"Audio book, Book, Book/Illustrated, Book/Braille, Article/Book chapter",15.339311599731445,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-349389833-t
9780670894383,25581279,The game of the goose /  Ursula Dubosarsky ; with illustrations by John Winch,"Dubosarsky, Ursula, 1961-",2000-2017,"Audio book, Book, Book/Illustrated, Book/Braille, Article/Book chapter",15.339311599731445,very relevant,url,restricted,https://fe.bolindadigital.com/wldcs_bol_fo/b2i/productDetail.html?productId=BOL_002696&b2iSite=3115&preview=no
9781925487329,192634631,Grammar conventions :  national grammar and language activities /  Lauren O'Brien and John Walters,"O'Brien, Lauren",2010-2023,"Book/Illustrated, Book",12.506843566894531,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916564785001831/61USOUTHAUS_INST:UNISA
9780190322823,215602592,"Maths plus. mentals and homework book : New South Wales syllabus / Harry O'Brien, Greg Purcell","O'Brien, Harry",2016-2023,"Book/Illustrated, Book",10.703790664672852,very relevant,,,
9781876772055,6918815,Music theory for cool cats /  Deana Dodds ; illustrated by Jock Macneish,"Dodds, Deana",1999-2004,"Book, Book/Illustrated",11.585890769958496,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9956673901831/61USOUTHAUS_INST:UNISA
9781741351798,163413090,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,
9781741352306,260531417,iMaths 7 : Tracker book /  Chris Linthorne,"Linthorne, Chris",2011,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781922116741,197509736,English skills practice,,2014-2016,"Book/Illustrated, Book",7.884276390075684,very relevant,,,
9780141316253,10584695,Boy overboard /  Morris Gleitzman,"Gleitzman, Morris, 1953-",2002-2023,"Book, Audio book, Book/Large print, Book/Illustrated, Article/Book chapter",21.080562591552734,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-349411631-t
9780141316253,10584695,Boy overboard /  Morris Gleitzman,"Gleitzman, Morris, 1953-",2002-2023,"Book, Audio book, Book/Large print, Book/Illustrated, Article/Book chapter",21.080562591552734,very relevant,url,restricted,https://fe.bolindadigital.com/wldcs_bol_fo/b2i/productDetail.html?productId=BOL_001567&b2iSite=3183&preview=no
9780725334635,9530380,New improved modern cursive handwriting /  Gail and Paul Nightingale,"Nightingale, Gail",2004,"Book/Illustrated, Book",9.763036727905273,very relevant,,,
9780190310738,184274482,Advanced primary maths / Harry O'Brien,"O'Brien, Harry",2013-2018,"Book, Book/Illustrated",12.992084503173828,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99189218301831/61USOUTHAUS_INST:UNISA
9780190323219,172092197,Oxford grammar : year 2 / Andrew Woods,"Woods, Andrew J",2012-2020,"Book, Book/Illustrated",13.921150207519531,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2975442768-t
9780190323219,172092197,Oxford grammar : year 2 / Andrew Woods,"Woods, Andrew J",2012-2020,"Book, Book/Illustrated",13.921150207519531,very relevant,url,restricted,https://nla.gov.au/nla.obj-2975442768
9780190323219,240094179,Oxford grammar : 5 / Andrew Woods,"Woods, Andrew",2020,"Book, Book/Illustrated",6.751034259796143,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2975448876-t
9780190323219,240094179,Oxford grammar : 5 / Andrew Woods,"Woods, Andrew",2020,"Book, Book/Illustrated",6.751034259796143,very relevant,url,restricted,https://nla.gov.au/nla.obj-2975448876
9780190323219,240094173,Oxford Grammar Student Book 5,"Woods, Andrew",2020,Book,6.0044403076171875,very relevant,,,
9781741353402,200331411,Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams,"Linthorne, Chris",2015-2018,"Book/Illustrated, Book",9.114736557006836,very relevant,,,
9781741353402,193611756,Think Mentals Student Book 6 : Maths Strategies and Practice,"Linthorne, Chris",2015-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9781741353402,193611757,Think Mentals Student Book 5 : Maths Strategies and Practice,"Linthorne, Chris",2015,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9780316382007,198762097,The wild robot /  words and pictures by Peter Brown,"Brown, Peter,  1979-",2016-2024,"Book, Book/Illustrated, Audio book, Book/Large print",24.66712188720703,very relevant,url,thumbnail,http://images.contentreserve.com/ImageType-200/0887-1/%7BF2A659A3-7DE7-4D03-951A-ED0F275B4898%7DImg200.jpg
9780316382007,198762097,The wild robot /  words and pictures by Peter Brown,"Brown, Peter,  1979-",2016-2024,"Book, Book/Illustrated, Audio book, Book/Large print",24.66712188720703,very relevant,url,restricted,http://link.overdrive.com/?websiteID=100680&titleID=2639934
9780142408810,5858292,Tales of a fourth grade nothing / Judy Blume,"Blume, Judy",1900-2025,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",18.752582550048828,very relevant,url,restricted,http://openlibrary.org/books/OL56912244M
9780007456208,5524175,The butterfly lion /  Michael Morpurgo ; illustrated by Christian Birmingham,"Morpurgo, Michael",1900-2024,"Book, Book/Illustrated, Audio book, Book/Large print, Book/Braille",15.39225959777832,very relevant,url,restricted,http://openlibrary.org/books/OL32083064M
9781741353396,200331411,Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams,"Linthorne, Chris",2015-2018,"Book/Illustrated, Book",9.114736557006836,very relevant,,,
9781741353396,193611756,Think Mentals Student Book 6 : Maths Strategies and Practice,"Linthorne, Chris",2015-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9781741353396,193611758,Think Mentals Student Book 4 : Maths Strategies and Practice,"Linthorne, Chris",2015,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780140364521,10813940,The silver sword [Ian Serraillier],"Serraillier, Ian",1900-2019,"Book, Book/Illustrated, Audio book, Book/Braille, Book/Large print",17.399980545043945,very relevant,url,restricted,http://www.contentreserve.com/TitleInfo.asp?ID={31B67D8A-60A3-40EB-A48E-9E4918850807}&Format=25
9781925360707,232585294,Black cockatoo /  by Carl Merrison and Hakea Hustler,"Merrison, Carl",2018-2023,"Book, Book/Illustrated, Audio book",19.939035415649414,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3180470248-t
9781925360707,232585294,Black cockatoo /  by Carl Merrison and Hakea Hustler,"Merrison, Carl",2018-2023,"Book, Book/Illustrated, Audio book",19.939035415649414,very relevant,url,restricted,https://nla.gov.au/nla.obj-3180470248
9781460703212,190069378,Birrung :  the secret friend /  Jackie French,"French, Jackie",1900-2015,"Book, Book/Illustrated, Conference Proceedings",18.651138305664062,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-601456120-t
9781460703212,190069378,Birrung :  the secret friend /  Jackie French,"French, Jackie",1900-2015,"Book, Book/Illustrated, Conference Proceedings",18.651138305664062,very relevant,url,restricted,http://rbdigital.oneclickdigital.com
9780399205200,10320523,Sadako and the thousand paper cranes /  [Eleanor Coerr],"Coerr, Eleanor",1977-2025,"Book, Book/Illustrated, Audio book, Book/Braille, Article/Book chapter",21.429786682128906,very relevant,url,restricted,https://rbdigital.rbdigital.com
9780190312657,210744521,Oxford maths for Australian schools. Brian Murray,"Facchinetti, Annie",2016-2023,"Book, Book/Illustrated",17.4398136138916,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2975458341-t
9780190312657,210744521,Oxford maths for Australian schools. Brian Murray,"Facchinetti, Annie",2016-2023,"Book, Book/Illustrated",17.4398136138916,very relevant,url,restricted,https://nla.gov.au/nla.obj-2975452154
9781474924481,191450582,"The Usborne junior illustrated English dictionary and thesaurus /  Felicity Brooks, James Maclaine and Hannah Wood ; designed by Emily Barden, Stephanie Jones and Kirsty Tizzard ; edited by Mairi Mackinnon [and two others]","Brooks, Felicity",2014-2016,"Book/Illustrated, Book",12.247100830078125,very relevant,,,
9789620435942,20217692,"Chinese made easy = Qing song xue Han yu. Yamin Ma, Xinying Li","Ma, Yamin",2001-2021,"Book, Book/Illustrated",11.484010696411133,very relevant,,,
